latitude,longitude,city,state,postal_code
33.85846,-84.304041,Atlanta,GA,30345
33.928889,-84.286554,Atlanta,GA,30338
33.807328,-84.41716,Atlanta,GA,30318
33.865383,-84.267617,Atlanta,GA,30345
33.742582,-84.428182,Atlanta,GA,30310
33.858758,-84.381531,Atlanta,GA,30342
33.761367,-84.347324,Atlanta,GA,30307
33.75902,-84.342393,Atlanta,GA,30307
33.832331,-84.38076,Atlanta,GA,30305
33.740737,-84.367067,Atlanta,GA,30312
33.75111,-84.36879,Atlanta,GA,30312
33.820091,-84.353886,Atlanta,GA,30324
33.807045,-84.374334,Atlanta,GA,30324
33.83718,-84.378963,Atlanta,GA,30305
33.784376,-84.448106,Atlanta,GA,30318
33.784591,-84.447945,Atlanta,GA,30318
33.816069,-84.456539,Atlanta,GA,30318
33.784282,-84.447785,Atlanta,GA,30318
33.735466,-84.42421,Atlanta,GA,30310
33.91076,-84.458856,Atlanta,GA,30339
33.794034,-84.365669,Atlanta,GA,30324
33.862561,-84.260822,Atlanta,GA,30345
33.810593,-84.464595,Atlanta,GA,30318
33.91007,-84.369181,Atlanta,GA,30342
33.831414,-84.304184,Atlanta,GA,30345
33.893531,-84.471425,Atlanta,GA,30339
33.858391,-84.305619,Atlanta,GA,30345
33.84461,-84.295836,Atlanta,GA,30345
33.858771,-84.305363,Atlanta,GA,30345
33.785488,-84.411971,Atlanta,GA,30318
33.911351,-84.365688,Atlanta,GA,30328
33.847381,-84.258369,Atlanta,GA,30345
33.754128,-84.361468,Atlanta,GA,30307
33.955048,-84.286949,Atlanta,GA,30338
33.751109,-84.368791,Atlanta,GA,30312
33.934879,-84.326014,Atlanta,GA,30338
33.851014,-84.276614,Atlanta,GA,30345
33.92115,-84.321712,Atlanta,GA,30338
33.791837,-84.448626,Atlanta,GA,30318
33.871531,-84.471453,Atlanta,GA,30339
33.868046,-84.364448,Atlanta,GA,30342
33.745225,-84.363907,Atlanta,GA,30312
33.952717,-84.364889,Atlanta,GA,30328
33.756048,-84.337552,Atlanta,GA,30307
33.79418,-84.343499,Atlanta,GA,30306
33.734385,-84.375839,Atlanta,GA,30315
33.776455,-84.383909,Atlanta,GA,30308
33.812476,-84.402717,Atlanta,GA,30318
33.763737,-84.368947,Atlanta,GA,30312
33.842069,-84.367729,Atlanta,GA,30305
33.777793,-84.383899,Atlanta,GA,30308
33.740907,-84.368565,Atlanta,GA,30312
33.780059,-84.388114,Atlanta,GA,30309
33.922166,-84.381035,Atlanta,GA,30328
33.930852,-84.305932,Atlanta,GA,30338
33.951076,-84.33122,Atlanta,GA,30338
33.951145,-84.331154,Atlanta,GA,30338
33.720784,-84.495187,Atlanta,GA,30311
33.770048,-84.384642,Atlanta,GA,30308
33.952272,-84.363877,Atlanta,GA,30328
33.856443,-84.287883,Atlanta,GA,30345
33.815745,-84.356491,Atlanta,GA,30324
33.795949,-84.405771,Atlanta,GA,30309
33.759891,-84.366937,Atlanta,GA,30312
33.95841,-84.356872,Atlanta,GA,30328
33.846458,-84.288613,Atlanta,GA,30345
33.847219,-84.271149,Atlanta,GA,30345
33.85243,-84.284828,Atlanta,GA,30345
33.813193,-84.344263,Atlanta,GA,30324
33.755093,-84.349626,Atlanta,GA,30307
33.838567,-84.376843,Atlanta,GA,30305
33.893793,-84.472128,Atlanta,GA,30339
33.7778,-84.388052,Atlanta,GA,30308
33.843652,-84.485514,Atlanta,GA,30339
33.840777,-84.480369,Atlanta,GA,30339
33.856286,-84.310946,Atlanta,GA,30345
33.732743,-84.455296,Atlanta,GA,30311
33.73972,-84.436525,Atlanta,GA,30310
33.810132,-84.480088,Atlanta,GA,30318
33.871121,-84.47166,Atlanta,GA,30339
33.871531,-84.471453,Atlanta,GA,30339
33.870842,-84.47135,Atlanta,GA,30339
33.728273,-84.389852,Atlanta,GA,30315
33.929396,-84.30715,Atlanta,GA,30338
33.963701,-84.338829,Atlanta,GA,30338
33.847642,-84.303555,Atlanta,GA,30345
33.871531,-84.471453,Atlanta,GA,30339
33.785656,-84.378837,Atlanta,GA,30309
33.731121,-84.366765,Atlanta,GA,30312
33.860903,-84.331605,Atlanta,GA,30319
33.819145,-84.358682,Atlanta,GA,30324
33.78063,-84.384539,Atlanta,GA,30309
33.76168,-84.353117,Atlanta,GA,30307
33.815705,-84.341837,Atlanta,GA,30324
33.734681,-84.379037,Atlanta,GA,30315
33.83718,-84.378963,Atlanta,GA,30305
33.7958,-84.3877,Atlanta,GA,30309
33.815081,-84.391161,Atlanta,GA,30309
33.783832,-84.383861,Atlanta,GA,30309
33.814803,-84.344251,Atlanta,GA,30324
33.74103,-84.382963,Atlanta,GA,30312
33.931513,-84.372548,Atlanta,GA,30328
33.952706,-84.365322,Atlanta,GA,30328
33.85764,-84.268635,Atlanta,GA,30345
33.783832,-84.383861,Atlanta,GA,30309
33.777793,-84.383899,Atlanta,GA,30308
33.816552,-84.464509,Atlanta,GA,30318
33.844088,-84.281212,Atlanta,GA,30345
33.940698,-84.296788,Atlanta,GA,30338
33.858227,-84.255691,Atlanta,GA,30345
33.687893,-84.381463,Atlanta,GA,30315
33.949638,-84.392668,Atlanta,GA,30328
33.732186,-84.530022,Atlanta,GA,30331
33.73116,-84.443055,Atlanta,GA,30311
33.756099,-84.349777,Atlanta,GA,30307
33.858758,-84.381531,Atlanta,GA,30342
33.718252,-84.493225,Atlanta,GA,30311
33.857735,-84.283695,Atlanta,GA,30345
33.756096,-84.338378,Atlanta,GA,30307
33.857428,-84.287161,Atlanta,GA,30345
33.647707,-84.557379,Atlanta,GA,30349
33.847483,-84.278518,Atlanta,GA,30345
33.960439,-84.332612,Atlanta,GA,30338
33.92854,-84.40826,Atlanta,GA,30328
33.866062,-84.273816,Atlanta,GA,30345
33.854573,-84.285757,Atlanta,GA,30345
33.871531,-84.471453,Atlanta,GA,30339
33.871531,-84.471453,Atlanta,GA,30339
33.794406,-84.31122,Atlanta,GA,30307
33.785865,-84.33963,Atlanta,GA,30306
33.903646,-84.350303,Atlanta,GA,30342
33.761349,-84.346372,Atlanta,GA,30307
33.761414,-84.345717,Atlanta,GA,30307
33.90361,-84.35027,Atlanta,GA,30342
33.90361,-84.350267,Atlanta,GA,30342
33.90361,-84.350267,Atlanta,GA,30342
33.816747,-84.344182,Atlanta,GA,30324
33.764037,-84.319343,Atlanta,GA,30307
33.838789,-84.381931,Atlanta,GA,30305
33.782621,-84.382131,Atlanta,GA,30309
33.759898,-84.36609,Atlanta,GA,30312
33.764544,-84.319636,Atlanta,GA,30307
33.867957,-84.462883,Atlanta,GA,30339
33.813084,-84.338753,Atlanta,GA,30324
33.767487,-84.361644,Atlanta,GA,30312
33.816485,-84.338783,Atlanta,GA,30324
33.722421,-84.362501,Atlanta,GA,30312
33.89531,-84.382532,Atlanta,GA,30342
33.841077,-84.354086,Atlanta,GA,30324
33.937682,-84.29702,Atlanta,GA,30338
33.853126,-84.280784,Atlanta,GA,30345
33.75824,-84.360362,Atlanta,GA,30307
33.83718,-84.378963,Atlanta,GA,30305
33.725076,-84.362345,Atlanta,GA,30312
33.64857,-84.543951,Atlanta,GA,30331
33.740092,-84.426875,Atlanta,GA,30310
33.847402,-84.275707,Atlanta,GA,30345
33.712068,-84.4842,Atlanta,GA,30311
33.860643,-84.284392,Atlanta,GA,30345
33.809725,-84.464908,Atlanta,GA,30318
33.714219,-84.361691,Atlanta,GA,30315
33.712525,-84.362767,Atlanta,GA,30315
33.87223,-84.47101,Atlanta,GA,30339
33.729049,-84.381871,Atlanta,GA,30315
33.726462,-84.422294,Atlanta,GA,30310
33.78763,-84.381757,Atlanta,GA,30309
33.871531,-84.471453,Atlanta,GA,30339
33.720483,-84.364938,Atlanta,GA,30312
33.924474,-84.324539,Atlanta,GA,30338
33.85742,-84.37849,Atlanta,GA,30342
33.827412,-84.348271,Atlanta,GA,30324
33.84806,-84.295136,Atlanta,GA,30345
33.833954,-84.357782,Atlanta,GA,30324
33.826145,-84.388006,Atlanta,GA,30305
33.858758,-84.381531,Atlanta,GA,30342
33.860927,-84.461366,Atlanta,GA,30339
33.787628,-84.381753,Atlanta,GA,30309
33.775898,-84.36012,Atlanta,GA,30306
33.826145,-84.388006,Atlanta,GA,30305
33.717811,-84.367258,Atlanta,GA,30315
33.843794,-84.378562,Atlanta,GA,30305
33.87435,-84.376874,Atlanta,GA,30342
33.780059,-84.388114,Atlanta,GA,30309
33.785656,-84.378837,Atlanta,GA,30309
33.689049,-84.555178,Atlanta,GA,30331
33.639006,-84.564394,Atlanta,GA,30349
33.838255,-84.47311,Atlanta,GA,30339
33.874,-84.4665,Atlanta,GA,30339
33.89305,-84.47279,Atlanta,GA,30339
33.850311,-84.295979,Atlanta,GA,30345
33.786134,-84.380792,Atlanta,GA,30309
33.786134,-84.380792,Atlanta,GA,30309
33.64938,-84.55612,Atlanta,GA,30349
33.712963,-84.565358,Atlanta,GA,30331
33.921474,-84.324259,Atlanta,GA,30338
33.872409,-84.4714,Atlanta,GA,30339
33.871531,-84.471453,Atlanta,GA,30339
33.967486,-84.334922,Atlanta,GA,30338
33.928792,-84.308723,Atlanta,GA,30338
33.953513,-84.288009,Atlanta,GA,30338
33.736426,-84.375526,Atlanta,GA,30312
33.783018,-84.37856,Atlanta,GA,30309
33.765127,-84.388189,Atlanta,GA,30308
33.793214,-84.384447,Atlanta,GA,30309
33.867508,-84.462222,Atlanta,GA,30339
33.854283,-84.254638,Atlanta,GA,30345
33.776106,-84.381785,Atlanta,GA,30308
33.732861,-84.377178,Atlanta,GA,30315
33.811457,-84.344433,Atlanta,GA,30324
33.857171,-84.249129,Atlanta,GA,30345
33.794638,-84.36647,Atlanta,GA,30324
33.653807,-84.54738,Atlanta,GA,30331
33.871531,-84.471453,Atlanta,GA,30339
33.854655,-84.481957,Atlanta,GA,30339
33.871531,-84.471453,Atlanta,GA,30339
33.952623,-84.364194,Atlanta,GA,30328
33.783832,-84.383861,Atlanta,GA,30309
33.771983,-84.380158,Atlanta,GA,30308
33.736182,-84.493765,Atlanta,GA,30311
33.72117,-84.47539,Atlanta,GA,30311
33.848027,-84.299324,Atlanta,GA,30345
33.689308,-84.551815,Atlanta,GA,30331
33.889363,-84.45147,Atlanta,GA,30339
33.888732,-84.450475,Atlanta,GA,30339
33.730475,-84.362539,Atlanta,GA,30312
33.743952,-84.372319,Atlanta,GA,30312
33.754359,-84.350157,Atlanta,GA,30307
33.848059,-84.262998,Atlanta,GA,30345
33.952249,-84.364528,Atlanta,GA,30328
33.803443,-84.445516,Atlanta,GA,30318
33.757904,-84.346896,Atlanta,GA,30307
33.846777,-84.259963,Atlanta,GA,30345
33.759009,-84.340395,Atlanta,GA,30307
33.794395,-84.311903,Atlanta,GA,30307
33.844786,-84.266204,Atlanta,GA,30345
33.7616,-84.346335,Atlanta,GA,30307
33.836965,-84.282602,Atlanta,GA,30345
33.952153,-84.363868,Atlanta,GA,30328
33.717995,-84.374774,Atlanta,GA,30315
33.771987,-84.386369,Atlanta,GA,30308
33.767608,-84.330328,Atlanta,GA,30307
33.763399,-84.366301,Atlanta,GA,30312
33.779812,-84.378589,Atlanta,GA,30309
33.784614,-84.379814,Atlanta,GA,30309
33.759531,-84.332283,Atlanta,GA,30307
33.783832,-84.383861,Atlanta,GA,30309
33.957228,-84.288677,Atlanta,GA,30338
33.754682,-84.339452,Atlanta,GA,30307
33.783747,-84.342842,Atlanta,GA,30306
33.901118,-84.439895,Atlanta,GA,30339
33.901118,-84.439895,Atlanta,GA,30339
33.760144,-84.35049,Atlanta,GA,30307
33.783832,-84.383861,Atlanta,GA,30309
33.930076,-84.287601,Atlanta,GA,30338
33.751109,-84.368791,Atlanta,GA,30312
33.85573,-84.379937,Atlanta,GA,30342
33.867537,-84.462063,Atlanta,GA,30339
33.870409,-84.471315,Atlanta,GA,30339
33.953043,-84.36449,Atlanta,GA,30328
33.806418,-84.353703,Atlanta,GA,30306
33.822855,-84.342003,Atlanta,GA,30324
33.759531,-84.332283,Atlanta,GA,30307
33.765127,-84.388189,Atlanta,GA,30308
33.7898,-84.4492,Atlanta,GA,30318
33.873753,-84.379464,Atlanta,GA,30342
33.772211,-84.367988,Atlanta,GA,30308
33.771983,-84.380158,Atlanta,GA,30308
33.783832,-84.383861,Atlanta,GA,30309
33.771983,-84.380158,Atlanta,GA,30308
33.957644,-84.293562,Atlanta,GA,30338
33.952308,-84.376711,Atlanta,GA,30328
33.95038,-84.296144,Atlanta,GA,30338
33.729042,-84.4733,Atlanta,GA,30311
33.848198,-84.301607,Atlanta,GA,30345
33.855668,-84.482646,Atlanta,GA,30339
33.828861,-84.354115,Atlanta,GA,30324
33.925126,-84.36097,Atlanta,GA,30328
33.731751,-84.469682,Atlanta,GA,30311
33.938512,-84.317886,Atlanta,GA,30338
33.850453,-84.266168,Atlanta,GA,30345
33.827874,-84.348326,Atlanta,GA,30324
33.87159,-84.47108,Atlanta,GA,30339
33.795012,-84.331349,Atlanta,GA,30306
33.739585,-84.383282,Atlanta,GA,30312
33.808119,-84.426785,Atlanta,GA,30318
33.90467,-84.3789,Atlanta,GA,30342
33.92662,-84.355195,Atlanta,GA,30328
33.854574,-84.280361,Atlanta,GA,30345
33.888999,-84.452288,Atlanta,GA,30339
33.871531,-84.471453,Atlanta,GA,30339
33.952709,-84.363837,Atlanta,GA,30328
33.952023,-84.364155,Atlanta,GA,30328
33.952023,-84.364103,Atlanta,GA,30328
33.760428,-84.332484,Atlanta,GA,30307
33.85796,-84.271488,Atlanta,GA,30345
33.846975,-84.259128,Atlanta,GA,30345
33.785656,-84.378837,Atlanta,GA,30309
33.838689,-84.283784,Atlanta,GA,30345
33.858758,-84.381531,Atlanta,GA,30342
33.820898,-84.362614,Atlanta,GA,30324
33.849025,-84.258246,Atlanta,GA,30345
33.754506,-84.3608,Atlanta,GA,30307
33.75795,-84.33222,Atlanta,GA,30307
33.734345,-84.37533,Atlanta,GA,30315
33.758524,-84.331615,Atlanta,GA,30307
33.83715,-84.37924,Atlanta,GA,30305
33.785736,-84.380998,Atlanta,GA,30309
33.765341,-84.318056,Atlanta,GA,30307
33.783832,-84.383861,Atlanta,GA,30309
33.783832,-84.383861,Atlanta,GA,30309
33.770931,-84.351278,Atlanta,GA,30307
33.746066,-84.380126,Atlanta,GA,30312
33.857678,-84.269677,Atlanta,GA,30345
33.780059,-84.388114,Atlanta,GA,30309
33.7778,-84.388052,Atlanta,GA,30308
33.783832,-84.383861,Atlanta,GA,30309
33.771614,-84.361937,Atlanta,GA,30306
33.851294,-84.291514,Atlanta,GA,30345
33.827324,-84.347892,Atlanta,GA,30324
33.859625,-84.270375,Atlanta,GA,30345
33.81421,-84.359847,Atlanta,GA,30324
33.855103,-84.290055,Atlanta,GA,30345
33.858686,-84.265281,Atlanta,GA,30345
33.832856,-84.384805,Atlanta,GA,30305
33.730227,-84.364811,Atlanta,GA,30312
33.932349,-84.344711,Atlanta,GA,30338
33.77199,-84.384404,Atlanta,GA,30308
33.7778,-84.388052,Atlanta,GA,30308
33.806509,-84.354196,Atlanta,GA,30306
33.849303,-84.293965,Atlanta,GA,30345
33.838789,-84.381931,Atlanta,GA,30305
33.783832,-84.383861,Atlanta,GA,30309
33.850075,-84.480961,Atlanta,GA,30339
33.71436,-84.362556,Atlanta,GA,30315
33.785736,-84.380998,Atlanta,GA,30309
33.783832,-84.383861,Atlanta,GA,30309
33.667793,-84.608,Atlanta,GA,30349
33.959148,-84.304898,Atlanta,GA,30338
33.860731,-84.250512,Atlanta,GA,30345
33.889324,-84.450568,Atlanta,GA,30339
33.849574,-84.272015,Atlanta,GA,30345
33.85218,-84.275125,Atlanta,GA,30345
33.774505,-84.333083,Atlanta,GA,30307
33.77467,-84.333445,Atlanta,GA,30307
33.727481,-84.4101,Atlanta,GA,30310
33.742647,-84.440156,Atlanta,GA,30310
33.855294,-84.380115,Atlanta,GA,30342
33.78076,-84.425628,Atlanta,GA,30318
33.751109,-84.368791,Atlanta,GA,30312
33.790829,-84.376368,Atlanta,GA,30309
33.772187,-84.368895,Atlanta,GA,30308
33.783832,-84.383861,Atlanta,GA,30309
33.786134,-84.380792,Atlanta,GA,30309
33.771473,-84.355477,Atlanta,GA,30306
33.64657,-84.565209,Atlanta,GA,30349
33.78063,-84.384539,Atlanta,GA,30309
33.757064,-84.343544,Atlanta,GA,30307
33.846001,-84.289117,Atlanta,GA,30345
33.78611,-84.379065,Atlanta,GA,30309
33.759745,-84.370954,Atlanta,GA,30312
33.928701,-84.382529,Atlanta,GA,30328
33.785806,-84.341278,Atlanta,GA,30306
33.892819,-84.472035,Atlanta,GA,30339
33.785766,-84.443397,Atlanta,GA,30318
33.734935,-84.424722,Atlanta,GA,30310
33.771406,-84.36787,Atlanta,GA,30308
33.803274,-84.368674,Atlanta,GA,30324
33.777793,-84.383899,Atlanta,GA,30308
33.743112,-84.382811,Atlanta,GA,30312
33.854799,-84.262185,Atlanta,GA,30345
33.755363,-84.427913,Atlanta,GA,30314
33.713801,-84.562274,Atlanta,GA,30331
33.929622,-84.294457,Atlanta,GA,30338
33.816631,-84.474916,Atlanta,GA,30318
33.889324,-84.450568,Atlanta,GA,30339
33.889324,-84.450568,Atlanta,GA,30339
33.958209,-84.293345,Atlanta,GA,30338
33.955089,-84.298429,Atlanta,GA,30338
33.846042,-84.2899,Atlanta,GA,30345
33.736663,-84.446665,Atlanta,GA,30310
33.763896,-84.336098,Atlanta,GA,30307
33.851459,-84.30868,Atlanta,GA,30345
33.742765,-84.4393,Atlanta,GA,30310
33.730798,-84.362836,Atlanta,GA,30312
33.760403,-84.337076,Atlanta,GA,30307
33.760603,-84.336421,Atlanta,GA,30307
33.742485,-84.364411,Atlanta,GA,30312
33.759552,-84.370919,Atlanta,GA,30312
33.735328,-84.435271,Atlanta,GA,30310
33.85007,-84.314923,Atlanta,GA,30345
33.775083,-84.374367,Atlanta,GA,30308
33.779147,-84.375387,Atlanta,GA,30309
33.838789,-84.381931,Atlanta,GA,30305
33.785736,-84.380998,Atlanta,GA,30309
33.780059,-84.388114,Atlanta,GA,30309
33.783832,-84.383861,Atlanta,GA,30309
33.874,-84.4665,Atlanta,GA,30339
33.813346,-84.480522,Atlanta,GA,30318
33.858526,-84.256946,Atlanta,GA,30345
33.813346,-84.480519,Atlanta,GA,30318
33.862793,-84.472327,Atlanta,GA,30339
33.862793,-84.472327,Atlanta,GA,30339
33.759454,-84.37067,Atlanta,GA,30312
33.761147,-84.368671,Atlanta,GA,30312
33.783832,-84.383861,Atlanta,GA,30309
33.758177,-84.338174,Atlanta,GA,30307
33.726159,-84.550607,Atlanta,GA,30331
33.764588,-84.369831,Atlanta,GA,30312
33.784599,-84.380187,Atlanta,GA,30309
33.853019,-84.287025,Atlanta,GA,30345
33.784762,-84.381853,Atlanta,GA,30309
33.855486,-84.249721,Atlanta,GA,30345
33.770048,-84.384642,Atlanta,GA,30308
33.847239,-84.267243,Atlanta,GA,30345
33.864418,-84.381546,Atlanta,GA,30342
33.864419,-84.381543,Atlanta,GA,30342
33.858494,-84.284891,Atlanta,GA,30345
33.783102,-84.317451,Atlanta,GA,30307
33.862202,-84.276953,Atlanta,GA,30345
33.76744,-84.361807,Atlanta,GA,30312
33.823502,-84.445672,Atlanta,GA,30318
33.7958,-84.3877,Atlanta,GA,30309
33.784762,-84.381852,Atlanta,GA,30309
33.78486,-84.3821,Atlanta,GA,30309
33.854072,-84.312882,Atlanta,GA,30345
33.714645,-84.567245,Atlanta,GA,30331
33.718029,-84.550765,Atlanta,GA,30331
33.855331,-84.277518,Atlanta,GA,30345
33.71319,-84.560377,Atlanta,GA,30331
33.832668,-84.481449,Atlanta,GA,30339
33.940375,-84.388007,Atlanta,GA,30328
33.799982,-84.337244,Atlanta,GA,30306
33.765272,-84.376772,Atlanta,GA,30312
33.730781,-84.362633,Atlanta,GA,30312
33.873793,-84.379047,Atlanta,GA,30342
33.759252,-84.36704,Atlanta,GA,30312
33.761257,-84.375293,Atlanta,GA,30312
33.778095,-84.382366,Atlanta,GA,30308
33.826145,-84.388006,Atlanta,GA,30305
33.738765,-84.442927,Atlanta,GA,30310
33.776819,-84.385225,Atlanta,GA,30308
33.772538,-84.358213,Atlanta,GA,30306
33.838789,-84.381931,Atlanta,GA,30305
33.734061,-84.365201,Atlanta,GA,30312
33.785928,-84.379879,Atlanta,GA,30309
33.754508,-84.342434,Atlanta,GA,30307
33.796494,-84.451454,Atlanta,GA,30318
33.725553,-84.366685,Atlanta,GA,30312
33.944292,-84.375618,Atlanta,GA,30328
33.83811,-84.35631,Atlanta,GA,30324
33.771406,-84.36787,Atlanta,GA,30308
33.741179,-84.38082,Atlanta,GA,30312
33.772187,-84.368895,Atlanta,GA,30308
33.814331,-84.393383,Atlanta,GA,30309
33.7778,-84.388052,Atlanta,GA,30308
33.765127,-84.388189,Atlanta,GA,30308
33.888732,-84.450475,Atlanta,GA,30339
33.888732,-84.450475,Atlanta,GA,30339
33.857606,-84.378431,Atlanta,GA,30342
33.771406,-84.36787,Atlanta,GA,30308
33.811767,-84.340892,Atlanta,GA,30324
33.783832,-84.383861,Atlanta,GA,30309
33.853112,-84.290906,Atlanta,GA,30345
33.729409,-84.370802,Atlanta,GA,30315
33.754681,-84.341056,Atlanta,GA,30307
33.759531,-84.332283,Atlanta,GA,30307
33.843794,-84.378562,Atlanta,GA,30305
33.843384,-84.485649,Atlanta,GA,30339
33.591,-84.494658,Atlanta,GA,30349
33.667263,-84.50853,Atlanta,GA,30331
33.82562,-84.485319,Atlanta,GA,30339
33.715574,-84.415364,Atlanta,GA,30310
33.835205,-84.355523,Atlanta,GA,30324
33.835205,-84.355523,Atlanta,GA,30324
33.715095,-84.361807,Atlanta,GA,30315
33.715313,-84.360908,Atlanta,GA,30315
33.873298,-84.379026,Atlanta,GA,30342
33.948666,-84.294801,Atlanta,GA,30338
33.952022,-84.36405,Atlanta,GA,30328
33.731352,-84.437068,Atlanta,GA,30311
33.819047,-84.354554,Atlanta,GA,30324
33.875346,-84.376047,Atlanta,GA,30342
33.761257,-84.375293,Atlanta,GA,30312
33.793109,-84.369617,Atlanta,GA,30324
33.779338,-84.352876,Atlanta,GA,30306
33.776819,-84.385225,Atlanta,GA,30308
33.784762,-84.381853,Atlanta,GA,30309
33.784762,-84.381852,Atlanta,GA,30309
33.729466,-84.37205,Atlanta,GA,30315
33.778095,-84.382366,Atlanta,GA,30308
33.780402,-84.383454,Atlanta,GA,30309
33.777793,-84.383899,Atlanta,GA,30308
33.777793,-84.383903,Atlanta,GA,30308
33.712994,-84.562375,Atlanta,GA,30331
33.759768,-84.336729,Atlanta,GA,30307
33.903531,-84.45668,Atlanta,GA,30339
33.814331,-84.393383,Atlanta,GA,30309
33.735677,-84.449474,Atlanta,GA,30310
33.870343,-84.382786,Atlanta,GA,30342
33.849431,-84.258729,Atlanta,GA,30345
33.772059,-84.386017,Atlanta,GA,30308
33.77802,-84.384273,Atlanta,GA,30308
33.786134,-84.380792,Atlanta,GA,30309
33.730084,-84.362845,Atlanta,GA,30312
33.729742,-84.363108,Atlanta,GA,30312
33.793781,-84.448097,Atlanta,GA,30318
33.901118,-84.439895,Atlanta,GA,30339
33.903531,-84.45668,Atlanta,GA,30339
33.82001,-84.355351,Atlanta,GA,30324
33.765272,-84.376772,Atlanta,GA,30312
33.753715,-84.369516,Atlanta,GA,30312
33.870052,-84.383838,Atlanta,GA,30342
33.782621,-84.382131,Atlanta,GA,30309
33.813196,-84.479464,Atlanta,GA,30318
33.767047,-84.342025,Atlanta,GA,30307
33.856631,-84.309313,Atlanta,GA,30345
33.843794,-84.378562,Atlanta,GA,30305
33.784762,-84.381852,Atlanta,GA,30309
33.759745,-84.370811,Atlanta,GA,30312
33.783761,-84.359044,Atlanta,GA,30306
33.783761,-84.359044,Atlanta,GA,30306
33.743571,-84.478632,Atlanta,GA,30311
33.843278,-84.483146,Atlanta,GA,30339
33.858195,-84.24907,Atlanta,GA,30345
33.830027,-84.481849,Atlanta,GA,30339
33.778622,-84.346269,Atlanta,GA,30306
33.832172,-84.482025,Atlanta,GA,30339
33.811812,-84.414681,Atlanta,GA,30318
33.811812,-84.414681,Atlanta,GA,30318
33.852898,-84.272821,Atlanta,GA,30345
33.730506,-84.363977,Atlanta,GA,30312
33.730465,-84.363045,Atlanta,GA,30312
33.730838,-84.362261,Atlanta,GA,30312
33.952352,-84.36659,Atlanta,GA,30328
33.953043,-84.364401,Atlanta,GA,30328
33.855792,-84.255515,Atlanta,GA,30345
33.767364,-84.375073,Atlanta,GA,30308
33.791576,-84.345157,Atlanta,GA,30306
33.83811,-84.35631,Atlanta,GA,30324
33.833274,-84.380911,Atlanta,GA,30305
33.862144,-84.303267,Atlanta,GA,30345
33.838567,-84.376843,Atlanta,GA,30305
33.740601,-84.380807,Atlanta,GA,30312
33.759548,-84.370559,Atlanta,GA,30312
33.950077,-84.326225,Atlanta,GA,30338
33.731104,-84.365547,Atlanta,GA,30312
33.75604,-84.366287,Atlanta,GA,30312
33.754506,-84.370767,Atlanta,GA,30312
33.765127,-84.388189,Atlanta,GA,30308
33.765127,-84.388189,Atlanta,GA,30308
33.78459,-84.379972,Atlanta,GA,30309
33.780402,-84.383454,Atlanta,GA,30309
33.665908,-84.583764,Atlanta,GA,30349
33.777793,-84.383899,Atlanta,GA,30308
33.850767,-84.307524,Atlanta,GA,30345
33.849818,-84.29932,Atlanta,GA,30345
33.932725,-84.321913,Atlanta,GA,30338
33.776819,-84.385225,Atlanta,GA,30308
33.832465,-84.481407,Atlanta,GA,30339
33.832465,-84.481407,Atlanta,GA,30339
33.87011,-84.382355,Atlanta,GA,30342
33.958308,-84.293481,Atlanta,GA,30338
33.833695,-84.479998,Atlanta,GA,30339
33.790646,-84.344961,Atlanta,GA,30306
33.815046,-84.393854,Atlanta,GA,30309
33.786653,-84.356096,Atlanta,GA,30306
33.762038,-84.359375,Atlanta,GA,30307
33.771614,-84.361937,Atlanta,GA,30306
33.737527,-84.437161,Atlanta,GA,30310
33.873559,-84.379504,Atlanta,GA,30342
33.764842,-84.41294,Atlanta,GA,30314
33.786653,-84.356096,Atlanta,GA,30306
33.8125,-84.414779,Atlanta,GA,30318
33.818889,-84.353927,Atlanta,GA,30324
33.732121,-84.531111,Atlanta,GA,30331
33.728001,-84.518382,Atlanta,GA,30331
33.832481,-84.484547,Atlanta,GA,30339
33.812681,-84.478834,Atlanta,GA,30318
33.858024,-84.274645,Atlanta,GA,30345
33.737091,-84.42434,Atlanta,GA,30310
33.868836,-84.464004,Atlanta,GA,30339
33.925755,-84.32296,Atlanta,GA,30338
33.863599,-84.276167,Atlanta,GA,30345
33.958521,-84.293726,Atlanta,GA,30338
33.84898,-84.379554,Atlanta,GA,30305
33.74064,-84.442012,Atlanta,GA,30310
33.75604,-84.366287,Atlanta,GA,30312
33.922444,-84.348421,Atlanta,GA,30328
33.765272,-84.376772,Atlanta,GA,30312
33.759738,-84.370421,Atlanta,GA,30312
33.751109,-84.368791,Atlanta,GA,30312
33.77648,-84.386706,Atlanta,GA,30308
33.781037,-84.428023,Atlanta,GA,30318
33.765127,-84.388189,Atlanta,GA,30308
33.80012,-84.412371,Atlanta,GA,30318
33.770048,-84.384642,Atlanta,GA,30308
33.75423,-84.342441,Atlanta,GA,30307
33.784982,-84.379651,Atlanta,GA,30309
33.833169,-84.38311,Atlanta,GA,30305
33.767457,-84.361771,Atlanta,GA,30312
33.786134,-84.380792,Atlanta,GA,30309
33.83718,-84.378963,Atlanta,GA,30305
33.780402,-84.383454,Atlanta,GA,30309
33.780402,-84.383454,Atlanta,GA,30309
33.783832,-84.383861,Atlanta,GA,30309
33.751109,-84.368791,Atlanta,GA,30312
33.832211,-84.48142,Atlanta,GA,30339
33.791557,-84.308711,Atlanta,GA,30307
